"","genus","common_name1","nutrient","id.x","food_desc","food_group","refuse","notes","value","units.x","trace","units.y","units","id.y","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type"
"9215","sargassum","hijiki","fatty acid 18 1 undifferentiated","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",170,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9216","sargassum","hijiki","lysine","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",23,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9217","sargassum","hijiki","triacyl glycerol equivalents","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",1.7,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9218","sargassum","hijiki","proline","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",29,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9219","sargassum","hijiki","cystine","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",7.8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9220","sargassum","hijiki","iodine","09055","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae","0",NA,1300,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9221","sargassum","hijiki","calcium","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",96,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9222","sargassum","hijiki","retinol","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9223","sargassum","hijiki","tyrosine","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",22,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9224","sargassum","hijiki","thiamin","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0.01,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9225","sargassum","hijiki","fatty acid 6 0","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9226","sargassum","hijiki","copper","09054","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and boiled","Algae","0",NA,0.01,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9227","sargassum","hijiki","vitamin b 6","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9228","sargassum","hijiki","tyrosine","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",26,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9229","sargassum","hijiki","ash","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,25.2,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9230","sargassum","hijiki","energy kj","09054","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and boiled","Algae","0",NA,40,"kJ/100 g",FALSE,"kJ/100 g","kJ/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9231","sargassum","hijiki","isoleucine","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",30,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9232","sargassum","hijiki","fatty acid 20 3 n 6","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",1,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9233","sargassum","hijiki","fatty acids total poly unsaturated","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0.63,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9234","sargassum","hijiki","fatty acid poly unsaturated","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0.63,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9235","sargassum","hijiki","fatty acid 15 1","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9236","sargassum","hijiki","zinc","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",1,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9237","sargassum","hijiki","histidine","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",160,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9238","sargassum","hijiki","beta carotene equivalents","09054","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and boiled","Algae","0",NA,330,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9239","sargassum","hijiki","amino acids total aromatic","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",66,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9240","sargassum","hijiki","retinol activity equivalents","09055","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae","0",NA,33,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9241","sargassum","hijiki","zinc","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,1,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9242","sargassum","hijiki","dietary fiber total","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",4.5,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9243","sargassum","hijiki","dietary fiber total","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,51.8,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9244","sargassum","hijiki","pantothenic acid","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,0.3,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9245","sargassum","hijiki","fatty acid 16 2","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9246","sargassum","hijiki","fatty acid 16 4","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9247","sargassum","hijiki","fatty acids total n 6 poly unsaturated","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",0.03,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9248","sargassum","hijiki","protein calculated as the sum of amino acid residues","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",0.5,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9249","sargassum","hijiki","alpha tocopherol","09055","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae","0",NA,1.3,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9250","sargassum","hijiki","fatty acids total n 6 poly unsaturated","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0.83,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9251","sargassum","hijiki","gamma tocopherol","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9252","sargassum","hijiki","fatty acid 22 0","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",12,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9253","sargassum","hijiki","riboflavin","09055","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9254","sargassum","hijiki","gamma tocopherol","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",1.8,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9255","sargassum","hijiki","gamma tocopherol","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,0.4,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9256","sargassum","hijiki","gamma tocopherol","09054","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and boiled","Algae","0",NA,0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9257","sargassum","hijiki","ascorbic acid","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9258","sargassum","hijiki","fatty acid 22 6 n 3","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9259","sargassum","hijiki","lipid y","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",3.2,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9260","sargassum","hijiki","water","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",6.5,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9261","sargassum","hijiki","water","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",94.8,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9262","sargassum","hijiki","lipid y","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",4.7,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9263","sargassum","hijiki","magnesium","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",640,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9264","sargassum","hijiki","fatty acid 20 4 n 3","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",15,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9265","sargassum","hijiki","aspartic acid","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",64,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9266","sargassum","hijiki","beta tocopherol","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9267","sargassum","hijiki","magnesium","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",44,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9268","sargassum","hijiki","magnesium","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,640,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9269","sargassum","hijiki","energy kj","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,605,"kJ/100 g",FALSE,"kJ/100 g","kJ/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9270","sargassum","hijiki","fatty acids total saturated","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",0.06,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9271","sargassum","hijiki","fatty acids total saturated","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0.59,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9272","sargassum","hijiki","fatty acids total saturated","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0.37,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9273","sargassum","hijiki","fatty acid 18 3 n 3","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",130,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9274","sargassum","hijiki","beta carotene equivalents","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",4400,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9275","sargassum","hijiki","retinol activity equivalents","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",360,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9276","sargassum","hijiki","fatty acid 24 0","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",6,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9277","sargassum","hijiki","beta carotene equivalents","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,4400,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9278","sargassum","hijiki","vitamin d","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",0,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9279","sargassum","hijiki","manganese","09055","Algae, ""Hijiki"", boiled and dried, steel pot process, rehydrated and sautéed","Algae","0",NA,0.08,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9280","sargassum","hijiki","fatty acid mono unsaturated","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",0.04,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9281","sargassum","hijiki","carbohydrate available expressed in mono saccharide equivalents","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",0.4,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9282","sargassum","hijiki","carbohydrate available expressed in mono saccharide equivalents","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",0,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9283","sargassum","hijiki","valine","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",38,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9284","sargassum","hijiki","fatty acids total","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",1.61,"g/100 g",FALSE,"g/100 g","g/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9285","sargassum","hijiki","beta cryptoxanthin","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",18,"µg/100 g",FALSE,"µg/100 g","µg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9286","sargassum","hijiki","alpha tocopherol","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",5,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9287","sargassum","hijiki","fatty acid 20 0","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",10,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9288","sargassum","hijiki","alpha tocopherol","09053","Algae, ""Hijiki"", boiled and dried, steel pot process, raw","Algae","0",NA,5,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9289","sargassum","hijiki","phosphorus","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",2,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9290","sargassum","hijiki","glutamic acid","09051","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled","Algae","0","Estimation from 09050",75,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9291","sargassum","hijiki","ammonia","09052","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and sautéed","Algae","0","Including 4.3 g of rapeseed oil.
Estimation from 09051 and amount of adhered rapeseed oil",12,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
"9292","sargassum","hijiki","sodium","09050","Algae, ""Hijiki"", boiled and dried, stainless steel pot process, raw","Algae","0","Dried after boiling-well",1800,"mg/100 g",FALSE,"mg/100 g","mg/100 g","09050 055",NA,"Sargassum fusiforme","Hizikia fusiformis","sargassaceae","fucales","phaeophyceae","ochrophyta","chromista","brown"
